IYR,IMO,RAILROAD,STATE,STATION,COUNTY,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15
19,10,UP,4,TUCSON,PIMA,"YTU30R-29 CREW WAS WORKING BETWEEN TRACKS 51, 25 AND 17.  AFTER TRAVERSING THE 537 CROSOVER SWITCHES",", COMING OUT OF TRACK 51, THE CREW PULLED CUT OF CARS DOWN THE BACK LEAD TO THE SIGNAL.  SWITCHMAN O",N THE JOB LINED THE WEST CROSSOVER BUT FAILED TO LINE THE EAST CROSSOVER RESULTING IN A RUN THROUGH,"SWITCH AS THEY TRAVERSED THE RAIL INTO TRACK 25.  UPON PULLING OUT WEST, ALL THREE LOCOMOTIVES WENT",ON THE GROUND AND THE BACK LEAD RAIL ROLLED UNDER THE FORCE OF THE DERAILMENT.,,,,,,,,,,
19,11,BNSF,4,CHAMBERS,APACHE,C-NAMCRD0-09 DERAILED 19 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK WIDE GAGE. NO HAZA,RDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,10,SJVR,6,TAFT,KERN,"A TRAIN CREW WAS GOING TO MAKING A TURN ON A SINGLE LOCOMOTIVE. THEY HAD CUT AWAY FROM THE TRAIN, AN",D THE CONDUCTOR THEN WALKED AHEAD TO CHECK THE SWITCHES. THE ENGINEER WAS OPERATING THE LEAD LOCOMOT,IVE FACING WEST. THE CONDUCTOR WAS ON THE GROUND AND INSTRUCTED THE ENGINEER TO MOVE EASTBOUND. THE,"CREW CLEARED THE TRACK 3 SWITCH AND RAN THROUGH THE LEAD SWITCH WITH REAR LOCOMOTIVE, BECAUSE THE CO",NDUCTOR LOOKED AT THE TARGET ON THE LEAD SWITCH AND ASSUMED IT WAS LINED FOR HIS MOVEMENT. THE CONDU,"CTOR THEN LINED THE 3 SWITCH FOR WESTBOUND MOVEMENT. AFTER PULLING AHEAD APPROXIMATELY 2.5 CARS, FEL",T A TUG AND STOPPED TO SEE  THREE (3) DERAILED LOCOMOTIVES.,,,,,,,,
19,7,GOOS,6,ALTURAS,MODOC,"LVPZ OUTBOUND WAS TRAVELING WEST TO INTERCHANGE, THEY ENCOUNTERED CROSS LEVEL AT MP 462 CAUSING A WA","TER TANKER USAX 14157R TO SLASH, ALLOWING THE REAR TRUCK TO WALK UP AND OVER THE RAIL.",,,,,,,,,,,,,
19,6,TSWS,6,FRENCH CAMP,SAN JOAQUIN,CONDCUTOR LINED THE MAINLINE SWITCH UNDER THE TRAIN CONSIST. THIS RESULTED IN THE IMPROPERLY LINED S,"WITCH BEING RUN THROUGH, DAMAGING THE SWITCH.",,,,,,,,,,,,,
19,6,UP,6,OAKLAND,ALAMEDA,"AMT728-02, LEAD LOCOMOTIVE CDTX8308. WAS TRAVELING NORTH ON MAIN TRACK 1 ON THE NILES SUBDIVISION WH",EN A VEHICLE DROVE ONTO THE TRACKS AT APPROXIMATELY MP. 12.75 AND PROCEEDED SOUTHWARD TOWARD THE AMT,"RAK 728 MOVING NORTHBOUND. THE TRAIN CAME TO A STOP WITH THE VEHICLE WEDGED UNDERNEATH THE CAB CAR,","THE CAR NUMBER WAS 8308. VEHICLE PASSENGER WAS FATALLY INJURED. AMTRAK REPORTED $10,701 IN EQUIPMENT",DAMAGES. OCCURRED 399 FEET FROM CROSSING.,,,,,,,,,,
19,7,BNSF,6,ASH HILL,SAN BERNARDINO,H-BELBAR1-02 DERAILED 1 RAILCAR WHILE TRAVERSING MAIN 1 TRACK DUE TO INTERACTION OF LATERAL/VERTICAL,"FORCES, TRAIN WAS STOPPED BY A DETECTOR. NO HAZARDOUS MATERIALS WERE RELEASED. #13 ASH HILL AND #16",COUNTY SAN BERNARDINO CONFIRMED CORRECT,,,,,,,,,,,,
19,9,BNSF,6,RIVERSIDE,RIVERSIDE,INTOXICATED DRIVER OF A VEHICLE RAN THROUGH THE CROSSING GATE DAMAGING TWO TANK CARS AND THROWN INTO,THE SIGNAL MASS. NO HAZMAT RELEASED.,,,,,,,,,,,,,
19,10,BNSF,6,NATIONAL CITY,SAN DIEGO,Y-SDG3311-16 IMPACTED A CUT OF RAILCARS RESULTING IN 4 DERAILED RAILCARS WHILE SHOVING INDUSTRY TRAC,K 7944 DUE TO FAILURE TO CONTROL SHOVE MOVE IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO H,AZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,
19,10,BNSF,6,VERNON,LOS ANGELES,H-LACBAR1-21 DERAILED 1 LOCOMOTIVE ON UPRR SINGLE MAIN TRACK DUE TO FAILURE TO COMPLY WITH RESTRICTE,D SPEED IN TURN STRIKING A SIGNALIZED DERAIL. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,10,BNSF,6,KEENE,KERN,G-CBLGUC5-30 DERAILED 11 RAILCARS WHILE TRAVERSING UPRR SINGLE MAIN TRACK DUE TO RAILCAR BROKEN RIM.,NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,11,LIRC,21,LOUISVILLE,JEFFERSON,J13A DERAILED ON THE NS INTERCHANGE TRACK WHILE PULLNG OUT 19 CARS. NS HAD PREVIOUSLY DID TRACK WORK,WHICH CONSISTED OF TIE CHANGING ACTIVITIES. THIS WAS FOUND TO BE CAUSE OF THE WIDE GAUGE.,,,,,,,,,,,,,
19,11,PAL,21,LOUISVILLE,JEFFERSON,CREW HAD SET OUT CARS IN THE WATHENS SIGING AND COUPLED UP TO 2 EMPTY CARS.  THEY STARTED TO SHOVE S,OUTH WHEN THE CONDUCTOR NOTICED SPARKS AND INSTRUCTED TO ENGINEER TO STOP MOVEMENT.  THEY FOUND 5 CA,RS DERAILED.,,,,,,,,,,,,
19,11,NS,21,LOUISVILLE,JEFFERSON,LOUISVILLE & INDIANA RAILROAD COMPANY. LIRC CREW J13A.31 WAS PULLING INTERCHANGE CARS AND DERAILED T,HE 4 HEAD CARS.,,,,,,,,,,,,,
19,10,FVRR,21,PRINCETON,CALDWELL,FREDONIA VALLEY RAILROAD OPERATING ON PADUCAH AND LOUISVILLE RAILWAY CONSISTING OF 24 LOADED ROCK CA,"RS AND 2 LOCOMOTIVES, 1 AT EACH END.  4 CARS DERAILED APPROXIMATELY 20 FEET PAST THE NUMBER 1 SWITCH",.  4TH CAR IN THE CONSIST PICKED THE SWITCH POINT CAUSING 4 CARS TO DERAIL.,,,,,,,,,,,,
19,10,BNSF,6,NATIONAL CITY,SAN DIEGO,Y-SDG3311-16 IMPACTED A CUT OF RAILCARS RESULTING IN 4 DERAILED RAILCARS WHILE SHOVING INDUSTRY TRAC,K 7944 DUE TO FAILURE TO CONTROL SHOVE MOVE IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO H,AZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,
19,11,SMRT,6,SANTA ROSA,SONOMA,MOTORCYCLE DROVE UNTO OPPOSITE LANE OF TRAFFIC TO BYPASS VEHIVLES STOPPED BY CROSSING ARMS FOR ONCOM,ING TRAIN. MOTORCYCLE ENTERED THE CROSSING AS THE TRAIN TRANSOTED THE CROSSING AND RAN INTO SIDE OF,"TRAIN . MOTORCYCLE CAUGHT FIRE AND THE FLAMES ENTERED THE DMU ENGINE AIR INTAKE, DAMAGING THE ENGINE",. STRUCTURAL DAMAGE FROM COLLOISION TO SIDE OF DMU BODY. THE MOTORCLE OPERATOR DIED AS A RESULT OF T,HE COLLISION,,,,,,,,,,
19,12,PHL,6,LOS ANGELES,LOS ANGELES,"AT APPROXIMATELY 08:47 ON DECEMBER 1, 2019, THE 0500 SWITCHER DERAILED WHILE PULLING EMPTY HAZMAT CA","RS ACROSS THE PHILLIPS 66 CROSSING. THE PHL 21, PHMW 1000 AND CONX 9821 DERAILED. NO HAZMAT SPILL AN","D NO INJURY'S, DERAILMENT WAS CAUSED BY A SECTION OF BROKEN RAIL.",,,,,,,,,,,,
19,4,BNSF,6,CORONA,RIVERSIDE,CREW WAS SHOVING TO THE 3M FACILITY WHEN A QUARRY TRUCK FAILED TO YIELD FOR THE TRAIN AT A PRIVATE C,ROSSING ULTIMATELY BEING STRUCK BY THE SHOVE PLATFORM OF THE TRAIN. 4/08/2019 THIS CROSSING HAS NO D,OT NUMBER. AC,,,,,,,,,,,,
19,9,SCAX,6,SIMI VALLEY,VENTURA,"ON 09/03/19 AT APPROXIMATELY 20:45 AN ADULT FEMALE DRIVER, FLEEING THE SCENE OF A HIT & RUN ACCIDENT","IN SIMI VALLEY, DROVE (WB) HER BMW X5 OFF THE ROADWAY AT THE KATHERINE RD HIGHWAY-RAIL GRADE CROSSI",NG. THE VEHICLE ENDED UP PARTIALLY IN THE GAUGE ON THE MAIN TRACK AND PARTIALLY IN THE BALLAST WITH,ITS FONT END FACING NB. THE VEHICLE WAS STRUCK BY THE A796 AND CARRIED APPROXIMATELY 200 YARDS RR EB,BEFORE THE TRAIN CAME TO A STOP. CAB CAR AMT6953 SUSTAINED A DAMAGED FRONT PILOT AND THE ATS SHOE W,AS TORN AWAY. THE DRIVER SUSTAINED NON-LIFE THREATENING INJURIES AND TRANSPORTED TO A LOCAL HOSPITAL,BY LOCAL FIRST RESPONDERS.,,,,,,,,
19,1,NS,45,GREENVILLE,GREENVILLE,NS TRAIN P74P331 WAS STRUCK BY A HWY-USER AT A HWY-GRADE CROSSING. DRIVERS AGE VERIFIED.,,,,,,,,,,,,,,
19,11,NS,45,LEXINGTON,LEXINGTON,"NS TRAIN 192P317 PULLING WEST ON THE SCALE TRACK, RAN THROUGH A MISALIGNED SWITCH AND MADE A REVERSE","MOVE OVER THE RUN-THROUGH SWITCH, DERAILING MWCX 462510 (ALL WHEELS) AND IARX 540282 (B-END).",,,,,,,,,,,,,
19,5,UP,6,QUINCY,PLUMAS,"BNSF TRAIN QKDBCJ-09, LEAD LOCOMOTIVE BNSF7965, WAS TRAVELING WEST BOUND ON THE MAIN TRACK WHEN AT M",".P. 278.96 CAR UELX30327, LEADING SET OF TRUCKS A END OF THE CAR HOPPED OFF THE TRACKS AND WAS DRAGG","ED FOR A LITTLE OVER A MILE.  THE TRAIN FINALLY WENT INTO EMERGENCY AT M.P. 277.7, EAST PAXTON.  THI","S CAUSED THE DAMAGE TO THE CONCRETE TIES ALONG THE PATH.  BNSF REPORTED $6,000 IN EQUIPMENT DAMAGES.",,,,,,,,,,,
19,7,BNSF,6,NATIONAL CITY,SAN DIEGO,Y-SDG3311-30 DERAILED 8 RAILCARS WHILE SHOVING YARD TRACK 7941 DUE TO EXCESSIVE AUTOMATIC BRAKING CA,USING SLACK ACTION. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,7,BNSF,6,BARSTOW,SAN BERNARDINO,H-BARBAK1-30 DERAILED 2 RAILCARS WHILE SHOVING YARD TRACK 1210 DUE TO EXCESSIVE SLACK ACTION. NO HAZ,ARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,2,UP,6,BLOOMINGTON,SAN BERNARDINO,THE YWC34R-15 WAS BUILDING THE MWCRVB-15 AT THE TRIM WHEN THEY STARTED SHOVING 5 CARS AND THREE LOCO,"MOTIVES INTO TRACK 49.  WHEN THEY GOT TO THE 50/51 SWITCH, WHICH WAS A FACING POINT MOVE, THE FIRST",CAR WENT BETWEEN BOTH GAPS CAUSING THREE CARS TO DERAIL.  CAUSE WAS DUE TO WIND PUSHING CAR OUT OF T,HE BOWL.,,,,,,,,,,,
19,7,UP,6,LONG BEACH,LOS ANGELES,TRAIN ISILBX-26 TRAVELED WEST DOWN 906 ONTO THE YARD LEAD AND THEN SHOVED 22 CARS EAST UP TRACK 908.,LEAD TRUCK ON 2ND LOCOMOTIVE AND TRAILING TRUCKS ON 1ST LOCOMOTIVE IN CONSIST DERAILED ON SWITCH. 2,1 CARS AND 2.5 LOCOMOTIVES TRAVERSED THE 905 SWITCH BEFORE LEAD UNITS DERAILED. SWITCH WAS NOT RAN T,HROUGH AND SHOWED TO BE LINED FOR MOVEMENT THROUGH TIR. THIS IS A HIGH TRANSIENT AREA AND IT'S BELIE,"VED THE SWITCH WAS THROWN BY A TRESPASSER, BUT THERE IS NO VIDEO EVIDENCE.",,,,,,,,,,
19,5,UP,6,DAGGETT,SAN BERNARDINO,"AS THE CSKTR-23 ARRIVED AT YERMO YARD, IT WSA DISCOVERED THE REAR DPU UP8327 WAS SMOKING AND ON FIRE",. NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,
19,1,UP,6,DIXON,SOLANO,THE WESTBOUND ANPMI-24 WITH LEAD UNIT UP5309 STRUCK AN OCCUPIED VEHICLE ABOUT 120FT EAST OF THE FOX,"RD. CROSSING.  DRIVER WAS INTOXICATED AND TURNED ONTO THE TRACKS FACING EASTWARD, TOWARDS THE TRAIN.",HE SUFFERED UNKNOWN INJURIES AND WAS PLACED UNDER ARREST AND TRANSPORTED AWAY.  OCCURRED 120 FEET,FROM CROSSING.,,,,,,,,,,,
19,3,BNSF,6,BELL,LOS ANGELES,B-PHXLAC4-26 DERAILED 2 LOCOMOTIVES WHILE PULLING INTO YARD TRACK 112 DUE TO FAILURE TO COMPLY WITH,RESTRICTED SPEED IN-TURN RUNNING OVER A DERAIL. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,3,BNSF,6,BUENA PARK,ORANGE,H-LACBAR1-29 DERAILED 1 RAILCAR WHILE TRAVERSING YARD TRACK 6801 DUE TO CROSS LEVEL OF TRACK IRREGUL,AR. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,6,UP,6,SAN BERNARDINO,SAN BERNARDINO,MNPWCX-02 STOPPED THEIR TRAIN TO RECHARGE THEIR BRAKE PIPE.  AFTER STOPPING AND RELEASING THE AIRBRA,"KE, THE ENGINEER WAS HOLDING THE TRAIN WITH ENGINE BRAKES AND NOTCH 3 POWER.  AFTER 1 MINUTE, THE TR","AIN WENT INTO EMGERGENCY.  WHEN THE AIR BRAKES WERE RELEASED ON THE STOPPED TRAIN, THE AIR BRAKE SYS",YTEM RELEASED LOW TO HIGH DUE TO THE DESIGN OF THE AIR BRAKE SYSTEM.  THIS CAUSED A NATURAL RUN-IN D,UE TO THE GRADE.  THE FORCE OF THE RUN-IN CAUSED THE ARMN933920 TO DERAIL.  BNSF ESTIMATED TRACK DAM,"AGE = $1,000",,,,,,,,,
19,6,UP,6,FRENCH CAMP,SAN JOAQUIN,"PROGRESSIVE RAIL CONDUCTOR LINED SWITCH UNDER LOCOMOTIVE.  WHEN THE LOCOMOTIVE PULLED AHEAD, IT RAN","THROUGH THE SWITCH, CAUSING EXTENSIVE DAMAGE TO THE SWITCH.  NO DERAILMENT.  TERMINAL SWITCHING SERV",ICES REPORTS NO EQUIPMENT DAMAGE.,,,,,,,,,,,,
19,6,ATK,6,GOLETA,SANTA BARBARA,"TREE STRIKE:  TRAIN 768 OPERATING WITH CAB CAR/6952 IN THE LEAD, 6 CARS AND LOCOMOTIVE E/C2119 IN PU",SH MODE STRUCK A FALLEN TREE AT MP 362.8.  THERE WERE NO INJURIES TO REPORT.  SUBSTANTIAL DAMAGE WAS,FOUND ON CAB CAR/6972.,,,,,,,,,,,,
19,12,UP,27,MINNEAPOLIS,HENNEPIN,YSP51-05 WAS PULLING INTO EAST MINNEAPOLIS YARD WITH THE MINNESOTA COMMERCIAL TRANSFER.  THEY STARTE,"D INTO THE YARD AND DERAILED AT THE TK5 SWITCH.  SEVEN TANK CARS DERAILED, SIX BEING LOADED, ELEVATE",D TEMPERATURE HAZMAT (ASPHALT).,,,,,,,,,,,,
19,1,ATK,24,ROSEDALE,BALTIMORE,NS TRAIN 590 OPERATING SOUTH WITH LOCOMOTIVE E/9700 AND 129 COAL CARS ON THE PW LINE DERAILED 8 CARS,AT MP 89.3 RIVER INTERLOCKING.  THE CAUSE OF THE DERAILMENT IS A DEFECTIVE ROAD WHEEL.  THE ROAD WH,"EEL WAS CRACKED AND BROKEN IN FOUR LARGE SECTIONS AT THE POINT OF DERAILMENT. IN ADDITION, THE 79B S",WITCH WAS FOUND PARTLY GAPPED FROM A CARGO TIE DOWN WIRE FROM A PREVIOUS NS OUTBOUND TRAIN.,,,,,,,,,,,
19,1,UP,49,OGDEN,WEBER,YARD JOB YOG21R-15 WAS WORKING IN TRACK 41 AT THE TIME OF THE INCIDENT AND IMPACTED DEPARTING TRAIN,(MOGHK-16) IN TRACK 42.,,,,,,,,,,,,,
19,8,NS,21,LOUISVILLE,JEFFERSON,"PADUCAH & LOUISVILLE RAILWAY COMPANY PAL TRAIN LSX1PAL, SHOVING INTO THE PAL YARD, IMPACTED A CUT OF",CARS AND DERAILED 3 CARS IN THE TRAIN.,,,,,,,,,,,,,
19,12,PAL,21,SHIVELY,JEFFERSON,CAUSE IS STILL UNKNOWN.  IT APPEARS LEAD UNIT CLIMBED THE RAIL ON OR IMMEDIATELY AFTER THE CROSSING,WITH FLANGE RIDING THE BALL OF THE RAIL UP THE ULRICH SWITCH. THE ENGINEER HEARD A LOUD POP AS THEY,"WENT OVER THE CROSSING AND PUT TRAIN EMERGENCY AND THEN LOCOMOTIVES DERAILED. 
EQUIPMENT DAMAGE IS",AN ESTIMATE WAITING ON APPROVAL TO MOVE LOCOMOTIVE TO SHOP FOR REPAIRS.,,,,,,,,,,,
19,1,NS,21,LOUISVILLE,JEFFERSON,YDVS22 WAS PULLING 29 LOADS 1 EMPTY OUT OF FY02 WHEN GAUGE SPREAD DERAILING REAR 6 CARS OF CONSIST,,,,,,,,,,,,,,
19,4,NS,21,LAURA,MARTIN,U03/20 LOADING TRAIN AT PONTIKI DISCOVERED 18TH HEAD CAR MILX 25041 DERAILED R&L 1 AND 2,,,,,,,,,,,,,,
19,6,UP,6,SANTA BARBARA,SANTA BARBARA,"AMTRAK TRAIN 768 OPERATING WITH CAB CAR 6952 IN THE LEAD, 6 CARS AND LOCOMOTIVE E/C2119 IN PUSH MODE","STRUCK A FALLEN TREE AT MP362.8.  ATK EQUIPMENT DAMAGE = $12,025",,,,,,,,,,,,,
19,6,UP,6,BLOOMINGTON,SAN BERNARDINO,YWC21R-30 WAS HUMPING CARS DOWN THE HUMP LEAD AND A SWITCH WAS LINED UNDERNEATH TWO CARS CAUSING THE,M TO DERAIL PAST THE SWITCH IN A ZIG ZAG DIRECTION.  SWITCHES ARE CONTROLLED BY THE HUMP COMPUTER.,"
",,,,,,,,,,,,
19,4,BNSF,6,STOCKTON,SAN JOAQUIN,Z-WSPNBY8-25 DERAILED 1 RAILCAR WHILE SHOVING YARD TRACK 306 DUE TO FAILURE TO CONTROL SHOVE MOVE IN,TURN RUNNING OVER A DERAIL. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,9,ATK,6,DAVIS,YOLO,TRAIN 537 OPERATING WITH CAMERA-EQUIPPED LOCOMOTIVE E/2003 AND 5 CARS STRUCK AN OCCUPIED VEHICLE AT,"MP 79.13, COUNTY RD 105 CROSSING.  DRIVER IN VEHICLE, AT AGE 82, DROVE VEHICLE ONTO TRACK AND STOPPE",D ON TRACK AS TRAIN APPROACHED.,,,,,,,,,,,,
19,2,ATK,6,GOLETA,SANTA BARBARA,TRAIN 763 WAS DELAYED AFTER STRIKING A TREE THAT FELL ACROSS THE TRACKS FOULING THE TRAIN RIGHT OF W,AY AT MP 355.1.,,,,,,,,,,,,,
19,4,ATK,6,FREMONT,ALAMEDA,"TRAIN 737 OPERATING WITH E/C2015 AND 5 CARS, WAS DELAYED AT MP 32.2, FREMONT STATION DUE TO E/C2015",HAD COMPRESSOR ISSUES.  THE CREW WAS UNABLE TO REPAIR.  E/11 WAS ADDED TO TRAIN 741 AT THE OAKLAND J,ACK LONDON STATION TO RESCUE THE TRAIN.  THE DECISION WAS MADE TO TERMINATE TRAIN 737 AT THE FREMONT,STATION.,,,,,,,,,,,
19,4,PCMZ,6,SAN JOSE,SANTA CLARA,"THE RWIC HAD REQUESTED AND BEEN GIVEN TRACK AND TIME BETWEEN CP MACK AND CP MICHAEL, BUT DID NOT HAV",E TRACK AND TIME WITHIN CP MACK.  THE RWIC PERMITTED CONTRACTORS TO WORK WITHIN CP MACK.  AS A RESUL,"T, THE DISPATCHER ROUTED DH257 THROUGH CP MACK.  THE TRAIN STRUCK A MINI EXCAVATOR ALONG MT-2 AT CP",MACK.  THE MINI EXCAVATOR SWUNG AND KNOCKED OVER THE CONTRACTOR.  HE FELL DOWN THE HILL AND SUSTAINE,D SOME INJURIES.,,,,,,,,,,
19,1,NICD,18,HAMMOND,LAKE,DUE TO THE EXTREME TEMPERATURES THE CATENARY WIRE CAME APART CAUSING TEST TRAIN TO GET INTO THE WIRE,.,,,,,,,,,,,,,
19,1,NICD,17,CHICAGO,COOK,AS THE TRAIN APPROACHED THE FORD CITY BRIDGE THE PANTOGRAPH ON THE 4TH CAR BECAME DEFECTIVE AND CAUS,ED THE SUPPORT ARM TO RAISE AND CAUSE EXTENSIVE OVERHEAD WIRE DAMAGE.,,,,,,,,,,,,,
19,1,BNSF,17,GALESBURG,KNOX,RCO Y-GAL3042-10 DERAILED 1 LOCOMOTIVE AND 1 RAILCAR IN YARD TRACK 2001. AFTER PULLING THROUGH AND I,"MPROPERLY LINED SWITCH, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO COMPLY W",ITH RESTRICTED SPEED IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE,RELEASED.,,,,,,,,,,,
19,1,BNSF,17,ADAIR,MCDONOUGH,H-DTYGAL1-11 DERAILED 13 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO RAILCAR JOURNAL FAILURE,FROM OVERHEATING. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,1,BNSF,17,GALESBURG,KNOX,RCO Y-GAL2052-27 DERAILED 1 RAILCAR WHILE PULLING OUT OF YARD TRACK 2038 DUE TO FAILURE TO REMOVE TR,ACK SKATE. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,10,BNSO,17,CHICAGO,COOK,METRA A-2002 1-20 DERAILED 2 RAILCARS WHILE PULLING INTO YARD TRACK 923 DUE TO SWITCH NOT LATCHED OR,LOCKED. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,2,NIRC,17,CHICAGO,COOK,"DRIVER WAS STOPPED WITH THE GRADE CROSSING GATE BEHIND THE VEHICLE. AS THE TRAIN APPROACHED, THE DRI","VER EXITED THE VEHICLE AND LEFT THE VEHICLE IN GEAR. AS THE TRAIN APPROACHED, THE VEHICLE COASTED IN",TO THE REAR END OF LOCOMOTIVE 190 AND THE FRONT END OF COACH #804. DRIVER WAS UNINJURED DURING THIS,EVENT.,,,,,,,,,,,
19,1,PHL,6,LOS ANGELES,LOS ANGELES,"CREW SHOVED THROUGH TRACK #7 IN THE SUPPORT YARD TO TRACK #7 IN THE LOADING YARD, THEY FILLED TRACK","#6 IN THE LOADING YARD. THEY PULLED EAST TO CLEAR THE SWITCH LEADING INTO TRACKS 7 AND 8, THE SWITCH",WAS LINED INTO TRACK #8. THE TRAIN DERAILED IN MIDDLE OF TRAIN IN THE THROAT AREA OF THE YARD AFTER,SHOVING 35 CARS INTO TRACK #8. DERAILED 4 CARS DUE TO WIDE GAUGE.,,,,,,,,,,,
19,2,ATK,6,EMERYVILLE,ALAMEDA,"TRAIN 719 OPERATING WITH LOCOMOTIVE C2104 AND 4 CARS STRUCK AN UNOCCUPIED VEHICLE AT MP 4.86, 67TH S",TREET CROSSING.  THERE WERE NO INJURIES TO REPORT.,,,,,,,,,,,,,
19,2,ATK,6,RIVERBANK,STANISLAUS,"TRAIN 718 OPERATING WITH CAB CAR 6961 IN THE LEAD, 3 CARS AND LOCOMOTIVE CDTX 2102 TRAILING STRUCK A",N UNOCCUPIED VEHICLE AT MP 1097.3.,,,,,,,,,,,,,
19,2,UP,6,STOCKTON,SAN JOAQUIN,YST62-04 DERAILED 6 RAILCARS AT THE 201 SWTITCH WHILE YARDING TRAIN.  SWITCH WAS PREVIOUSLY RAN THRO,UGN BY THE CSKPF9-01.,,,,,,,,,,,,,
19,2,UP,6,SODA SPRINGS,NEVADA,"3WTKTKF-26, SECOND LOCOMOTIVE UP605, HAD ONE AXLE LIFTED OFF OF THE RAIL IN PROCESS OF FLANGING IN H",EAVY SNOW CONDITIONS DUE TO SNOW PACK.,,,,,,,,,,,,,
19,2,ATK,10,BEAR,NEW CASTLE,"KP-701 WITH ENGINE 722 SHOVING 3 CARS EAST ON 31 WEST TRACK TO THE CAR SHOP DERAILED THE #3 AXLE, BO",TH WHEELS ON ENGINE 722.  THERE WERE NO INJURIES TO REPORT.  THE CAUSE OF THE DERAILMENT IS TRACK CO,NDITIONS.,,,,,,,,,,,,
19,4,ATK,10,WILMINGTON,NEW CASTLE,PANTOGRAPH/CATENARY:  TRAIN 2155 ARRIVED INTO WILMINGTON AND WAS TERMINATED DUE TO A DAMAGED PANTOGR,"APH ON THE REAR POWER CAR 2004.  ALSO, THE LEAD POWER CAR 2018 HAD A PIECE OF CARBON MISSING FROM TH",E FRONT PANTOGRAPH.  THE SPEED AT THE TIME IS UNKNOWN.,,,,,,,,,,,,
19,6,BLF,12,BOYNTON BEACH,PALM BEACH,BLF 604 OPERATING NB ON THE EAST RAIL STRUCK TRESPASSER APPROXIMATELY 107 FEET SOUTH OF MP 310.9 GAT,EWAY BLVD. TRESPASSERS INJURIES WERE FATAL.  FEC $0.00 DAMAGES,,,,,,,,,,,,,
19,6,BLF,12,MIAMI-DADE,MIAMI-DADE,BLF 601 TRAVELING SB ON THE EAST MAIN CREW NOTICED A VEHICLE FOULING NE 141ST STREET.  LOCOMOTIVE EN,"GINEER SOUNDED HORN AND BELL, APPLIED AIR BRAKES.  VEHICLE FAILED TO MOVE ENGINEER PLACED TRAIN IN E","MERGENCY RESULTING IN STRIKING VEHICLE.  DRIVER OF VEHICLE WAS TRANSPORTED TO THE HOSPITAL, INJURIES",UNKNOWN.  FEC COST OF DAMAGES  $14132.,,,,,,,,,,,
19,6,FEC,12,MIAMI-DADE,MIAMI-DADE,BLF 601 WAS TRAVELING SOUTHBOUND ON THE EAST MAIN AND CREW NOTICED A VEHICLE FOULING N. E. 141ST STR,EET.  LOCOMOTIVE ENGINEER SOUNDED HORN AND BELL AND APPLIED AIR BRAKES.  VEHICLE FAILED TO MOVE AND,ENGINEER PLACED TRAIN IN EMERGENCY RESULTING IN VEHICLE BEING STRUCK.  DRIVER OF VEHICLE WAS TRANSPO,RTED TO HOSPITAL WITH UNKNOWN INJURIES.  BLF DAMAGES WERE $25459.,,,,,,,,,,,
19,6,FEC,12,LANTANA,PALM BEACH,"BLF 608 WAS OPERATING SOUTHBOUND ON THE WEST MAIN.  AS THEY APPROACHED MP 308.87, THEY NOTICED A VEH",ICLE GOING AROUND THE GATES.  ENGINEER RANG HORN AND BELL AND PLACED TRAIN IN EMERGENCY RESULTING IN,STRIKING VEHICLE.  DRIVER WAS TRANSPORTED TO HOSPITAL WITH NON-LIFE THREATENING INJURIES.  BLF DAMA,GES WERE $15285.,,,,,,,,,,,
